Isfahan	NP	Isfahan
,	,	,
Iran	NP	Iran
The	NP	The
COVID-19	NP	<unknown>
pandemic	NN	pandemic
has	VBZ	have
now	RB	now
imposed	VBN	impose
an	DT	an
enormous	JJ	enormous
global	JJ	global
burden	NN	burden
as	RB	as
well	RB	well
as	IN	as
a	DT	a
large	JJ	large
mortality	NN	mortality
in	IN	in
a	DT	a
short	JJ	short
time	NN	time
period	NN	period
.	SENT	.
Although	IN	although
there	EX	there
is	VBZ	be
no	DT	no
promising	JJ	promising
treatment	NN	treatment
,	,	,
identification	NN	identification
of	IN	of
early	JJ	early
predictors	NNS	predictor
of	IN	of
in-hospital	JJ	in-hospital
mortality	NN	mortality
would	MD	would
be	VB	be
critically	RB	critically
important	JJ	important
in	IN	in
reducing	VBG	reduce
its	PP$	its
worldwide	JJ	worldwide
mortality	NN	mortality
.	SENT	.
We	PP	we
aimed	VBD	aim
to	TO	to
suggest	VB	suggest
a	DT	a
prediction	NN	prediction
model	NN	model
for	IN	for
in-hospital	JJ	in-hospital
mortality	NN	mortality
of	IN	of
COVID-19	NP	<unknown>
.	SENT	.
In	IN	in
this	DT	this
case-control	NN	case-control
study	NN	study
,	,	,
we	PP	we
recruited	VBD	recruit
513	CD	@card@
confirmed	VBN	confirm
patients	NNS	patient
with	IN	with
COVID-19	NP	<unknown>
from	IN	from
February	NP	February
18	CD	@card@
to	TO	to
March	NP	March
26	CD	@card@
,	,	,
2020	CD	@card@
from	IN	from
Isfahan	NP	Isfahan
COVID-19	NP	<unknown>
registry	NN	registry
.	SENT	.
Based	VBN	base
on	IN	on
extracted	VBN	extract
laboratory	NN	laboratory
,	,	,
clinical	JJ	clinical
,	,	,
and	CC	and
demographic	JJ	demographic
data	NNS	datum
,	,	,
we	PP	we
created	VBD	create
an	DT	an
in-hospital	JJ	in-hospital
mortality	NN	mortality
predictive	JJ	predictive
model	NN	model
using	VBG	use
gradient	JJ	gradient
boosting	VBG	boost
.	SENT	.
We	PP	we
also	RB	also
determined	VBD	determine
the	DT	the
diagnostic	JJ	diagnostic
performance	NN	performance
of	IN	of
the	DT	the
proposed	VBN	propose
model	NN	model
including	VBG	include
sensitivity	NN	sensitivity
,	,	,
specificity	NN	specificity
,	,	,
and	CC	and
area	NN	area
under	IN	under
the	DT	the
curve	NN	curve
(	(	(
AUC	NP	AUC
)	)	)
as	RB	as
well	RB	well
as	IN	as
their	PP$	their
95	CD	@card@
%	NN	%
CIs	NP	CI
.	SENT	.
Of	IN	of
513	CD	@card@
patients	NNS	patient
,	,	,
there	EX	there
were	VBD	be
60	CD	@card@
(	(	(
11.7	CD	@card@
%	NN	%
)	)	)
in-hospital	JJ	in-hospital
deaths	NNS	death
during	IN	during
the	DT	the
study	NN	study
period	NN	period
.	SENT	.
The	DT	the
diagnostic	JJ	diagnostic
values	NNS	value
of	IN	of
the	DT	the
suggested	JJ	suggested
model	NN	model
based	VBN	base
on	IN	on
the	DT	the
gradient	JJ	gradient
boosting	VBG	boost
method	NN	method
with	IN	with
oversampling	VBN	oversample
techniques	NNS	technique
using	VBG	use
all	DT	all
of	IN	of
the	DT	the
original	JJ	original
data	NNS	datum
were	VBD	be
specificity	NN	specificity
of	IN	of
98.5	CD	@card@
%	NN	%
(	(	(
95	CD	@card@
%	NN	%
CI	NP	CI
:	:	:
96.8-99.4	LS	@card@
)	)	)
,	,	,
sensitivity	NN	sensitivity
of	IN	of
100	CD	@card@
%	NN	%
(	(	(
95	CD	@card@
%	NN	%
CI	NP	CI
:	:	:
94-100	LS	@card@
)	)	)
,	,	,
negative	JJ	negative
predictive	JJ	predictive
value	NN	value
of	IN	of
100	CD	@card@
%	NN	%
(	(	(
95	CD	@card@
%	NN	%
CI	NP	CI
:	:	:
99.2-100	LS	@card@
)	)	)
,	,	,
positive	JJ	positive
predictive	JJ	predictive
value	NN	value
of	IN	of
89.6	CD	@card@
%	NN	%
(	(	(
95	CD	@card@
%	NN	%
CI	NP	CI
:	:	:
79.7-95.7	LS	@card@
)	)	)
,	,	,
and	CC	and
an	DT	an
AUC	NP	AUC
of	IN	of
98.6	CD	@card@
%	NN	%
.	SENT	.
The	DT	the
suggested	VBN	suggest
model	NN	model
may	MD	may
be	VB	be
useful	JJ	useful
in	IN	in
making	VBG	make
decision	NN	decision
to	TO	to
patient	NN	patient
's	POS	's
hospitalization	NN	hospitalization
where	WRB	where
the	DT	the
probability	NN	probability
of	IN	of
mortality	NN	mortality
may	MD	may
be	VB	be
more	RBR	more
obvious	JJ	obvious
based	VBN	base
on	IN	on
the	DT	the
final	JJ	final
variable	NN	variable
.	SENT	.
However	RB	however
,	,	,
moderate	JJ	moderate
gaps	NNS	gap
in	IN	in
our	PP$	our
knowledge	NN	knowledge
of	IN	of
the	DT	the
predictors	NNS	predictor
of	IN	of
in-hospital	JJ	in-hospital
mortality	NN	mortality
suggest	VBP	suggest
further	JJR	further
studies	NNS	study
aiming	VBG	aim
at	IN	at
predicting	VBG	predict
models	NNS	model
for	IN	for
in-hospital	JJ	in-hospital
mortality	NN	mortality
in	IN	in
patients	NNS	patient
with	IN	with
COVID-19	NP	<unknown>
.	SENT	.
33682315/	CD	@card@
The	DT	the
impact	NN	impact
of	IN	of
COVID-19	NP	<unknown>
on	IN	on
the	DT	the
quality	NN	quality
of	IN	of
life	NN	life
of	IN	of
older	JJR	old
adults	NNS	adult
receiving	VBG	receive
community-based	JJ	community-based
aged	VBN	age
care	NN	care
To	TO	to
investigate	VB	investigate
the	DT	the
impact	NN	impact
of	IN	of
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
on	IN	on
the	DT	the
quality	NN	quality
of	IN	of
life	NN	life
and	CC	and
social	JJ	social
networks	NNS	network
of	IN	of
older	JJR	old
adults	NNS	adult
receiving	VBG	receive
community	NN	community
care	NN	care
services	NNS	service
.	SENT	.
Quality	NN	quality
of	IN	of
life	NN	life
and	CC	and
social	JJ	social
network	NN	network
questionnaires	NNS	questionnaire
were	VBD	be
completed	VBN	complete
by	IN	by
older	JJR	old
adults	NNS	adult
(	(	(
n	NN	n
=	SYM	=
21	CD	@card@
)	)	)
receiving	VBG	receive
home	NN	home
care	NN	care
services	NNS	service
at	IN	at
three	CD	three
time	NN	time
points	NNS	point
(	(	(
2018	CD	@card@
,	,	,
2019	CD	@card@
,	,	,
and	CC	and
during	IN	during
the	DT	the
first	JJ	first
Australian	JJ	Australian
COVID-19	NP	<unknown>
lockdown	NN	<unknown>
in	IN	in
2020	CD	@card@
)	)	)
.	SENT	.
Additional	JJ	additional
questions	NNS	question
about	IN	about
technology	NN	technology
use	NN	use
were	VBD	be
included	VBN	include
in	IN	in
2020	CD	@card@
.	SENT	.
Older	JJR	old
adults	NNS	adult
'	POS	'
quality	NN	quality
of	IN	of
life	NN	life
significantly	RB	significantly
decreased	VBD	decrease
during	IN	during
the	DT	the
pandemic	NN	pandemic
compared	VBN	compare
to	TO	to
the	DT	the
prior	JJ	prior
year	NN	year
.	SENT	.
During	IN	during
the	DT	the
pandemic	NN	pandemic
,	,	,
over	IN	over
80	CD	@card@
%	NN	%
used	VBN	use
technology	NN	technology
to	TO	to
maintain	VB	maintain
contact	NN	contact
with	IN	with
family	NN	family
and	CC	and
friends	NNS	friend
,	,	,
and	CC	and
social	JJ	social
networks	NNS	network
did	VBD	do
not	RB	not
change	VB	change
.	SENT	.
Government	NN	government
messages	NNS	message
and	CC	and
support	NN	support
initiatives	NNS	initiative
directed	VBN	direct
towards	IN	towards
technology	NN	technology
adoption	NN	adoption
among	IN	among
older	JJR	old
adults	NNS	adult
receiving	VBG	receive
home	NN	home
care	NN	care
may	MD	may
assist	VB	assist
with	IN	with
maintaining	VBG	maintain
social	JJ	social
connection	NN	connection
during	IN	during
COVID-19	NP	<unknown>
.	SENT	.
Our	PP$	our
findings	NNS	finding
add	VBP	add
to	TO	to
the	DT	the
relatively	RB	relatively
limited	JJ	limited
understanding	NN	understanding
of	IN	of
the	DT	the
impact	NN	impact
of	IN	of
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
on	IN	on
the	DT	the
socio-emotional	JJ	socio-emotional
well-being	NN	well-being
of	IN	of
older	JJR	old
people	NNS	people
.	SENT	.
34790223/	CD	@card@
Remote	JJ	remote
Delivery	NN	delivery
of	IN	of
Motor	NP	Motor
Function	NN	function
Assessment	NP	Assessment
and	CC	and
Training	NP	Training
for	IN	for
Clinical	JJ	clinical
Trials	NNS	trial
in	IN	in
Neuromuscular	JJ	neuromuscular
Disease	NN	disease
:	:	:
A	DT	a
Response	NP	Response
to	TO	to
the	DT	the
COVID-19	NP	<unknown>
Global	NP	Global
Pandemic	JJ	pandemic
Clinical	JJ	clinical
outcome	NN	outcome
assessments	NNS	assessment
of	IN	of
function	NN	function
or	CC	or
strength	NN	strength
,	,	,
assessed	VBN	assess
by	IN	by
physical	JJ	physical
therapists	NNS	therapist
,	,	,
are	VBP	be
commonly	RB	commonly
used	VBN	use
as	IN	as
primary	JJ	primary
endpoints	NNS	endpoint
in	IN	in
clinical	JJ	clinical
trials	NNS	trial
,	,	,
natural	JJ	natural
history	NN	history
studies	NNS	study
and	CC	and
within	IN	within
clinics	NNS	clinic
for	IN	for
individuals	NNS	individual
with	IN	with
neuromuscular	JJ	neuromuscular
disorders	NNS	disorder
.	SENT	.
These	DT	these
evaluations	NNS	evaluation
not	RB	not
only	RB	only
inform	VB	inform
the	DT	the
efficacy	NN	efficacy
of	IN	of
investigational	JJ	investigational
agents	NNS	agent
in	IN	in
clinical	JJ	clinical
trials	NNS	trial
,	,	,
but	CC	but
also	RB	also
importantly	RB	importantly
track	VB	track
disease	NN	disease
trajectory	NN	trajectory
to	TO	to
prospectively	RB	prospectively
advise	VB	advise
need	NN	need
for	IN	for
equipment	NN	equipment
,	,	,
home	NN	home
and	CC	and
work	NN	work
modifications	NNS	modification
,	,	,
and	CC	and
other	JJ	other
assistive	JJ	<unknown>
devices	NNS	device
.	SENT	.
The	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
had	VBD	have
a	DT	a
global	JJ	global
impact	NN	impact
on	IN	on
the	DT	the
safety	NN	safety
and	CC	and
feasibility	NN	feasibility
of	IN	of
in-person	NN	in-person
visits	NNS	visit
and	CC	and
assessments	NNS	assessment
,	,	,
necessitating	VBG	necessitate
rapid	JJ	rapid
development	NN	development
of	IN	of
mitigation	NN	mitigation
strategies	NNS	strategy
to	TO	to
ensure	VB	ensure
ongoing	JJ	ongoing
collection	NN	collection
of	IN	of
key	JJ	key
clinical	JJ	clinical
trial	NN	trial
endpoints	NNS	endpoint
and	CC	and
access	NN	access
to	TO	to
expert	JJ	expert
clinical	JJ	clinical
care	NN	care
despite	IN	despite
travel	NN	travel
restrictions	NNS	restriction
.	SENT	.
Physical	JJ	physical
therapists	NNS	therapist
who	WP	who
are	VBP	be
expert	JJ	expert
in	IN	in
neuromuscular	JJ	neuromuscular
disorders	NNS	disorder
working	VBG	work
across	IN	across
clinics	NNS	clinic
,	,	,
countries	NNS	country
,	,	,
and	CC	and
clinical	JJ	clinical
trials	NNS	trial
developed	VBD	develop
initial	JJ	initial
guidelines	NNS	guideline
and	CC	and
methods	NNS	method
for	IN	for
the	DT	the
suitability	NN	suitability
and	CC	and
feasibility	NN	feasibility
of	IN	of
performing	VBG	perform
remote	JJ	remote
evaluations	NNS	evaluation
.	SENT	.
A	DT	a
number	NN	number
of	IN	of
Sponsors	NNS	sponsor
introduced	VBD	introduce
amendments	NNS	amendment
to	TO	to
their	PP$	their
study	NN	study
protocols	NNS	protocol
to	TO	to
enable	VB	enable
remote	JJ	remote
evaluations	NNS	evaluation
,	,	,
supported	VBN	support
by	IN	by
live	JJ	live
video	NN	video
streaming	VBG	stream
of	IN	of
the	DT	the
assessment	NN	assessment
to	TO	to
their	PP$	their
local	JJ	local
clinical	JJ	clinical
evaluators	NNS	evaluator
.	SENT	.
Similarly	RB	similarly
,	,	,
application	NN	application
of	IN	of
these	DT	these
techniques	NNS	technique
to	TO	to
clinical	JJ	clinical
telemedicine	NN	telemedicine
enabled	VBD	enable
objective	JJ	objective
evaluations	NNS	evaluation
for	IN	for
use	NN	use
in	IN	in
payer	NN	payer
discussions	NNS	discussion
,	,	,
equipment	NN	equipment
procurement	NN	procurement
,	,	,
and	CC	and
general	JJ	general
access	NN	access
to	TO	to
expert	JJ	expert
physical	JJ	physical
therapy	NN	therapy
services	NNS	service
.	SENT	.
Here	RB	here
we	PP	we
report	VBP	report
on	IN	on
our	PP$	our
methodology	NN	methodology
for	IN	for
adapting	VBG	adapt
current	JJ	current
practices	NNS	practice
to	TO	to
remote	JJ	remote
testing	NN	testing
and	CC	and
considerations	NNS	consideration
for	IN	for
remote	JJ	remote
evaluations	NNS	evaluation
.	SENT	.
34568168/	CD	@card@
Why	WRB	why
the	DT	the
COVID-19	NP	<unknown>
Is	VBZ	be
Not	RB	not
Significantly	RB	significantly
Reduced	VBN	reduce
in	IN	in
Iran	NP	Iran
?	SENT	?
Severe	JJ	severe
acute	JJ	acute
respiratory	JJ	respiratory
syndrome	NN	syndrome
coronavirus	NN	coronavirus
2	CD	@card@
(	(	(
SARS-CoV-2	NP	<unknown>
)	)	)
was	VBD	be
transported	VBN	transport
from	IN	from
China	NP	China
to	TO	to
Iran	NP	Iran
via	IN	via
passengers	NNS	passenger
.	SENT	.
The	DT	the
virus	NN	virus
is	VBZ	be
transmitted	VBN	transmit
through	IN	through
droplets	NNS	droplet
from	IN	from
coughing	VBG	cough
,	,	,
sneezing	VBG	sneeze
,	,	,
talking	VBG	talk
and	CC	and
contact	NN	contact
with	IN	with
infected	JJ	infected
surfaces	NNS	surface
.	SENT	.
Due	JJ	due
to	TO	to
high	JJ	high
transmissibility	NN	<unknown>
in	IN	in
places	NNS	place
such	JJ	such
as	IN	as
clinics	NNS	clinic
,	,	,
medical	JJ	medical
offices	NNS	office
,	,	,
buses	NNS	bus
and	CC	and
offices	NNS	office
where	WRB	where
there	EX	there
are	VBP	be
large	JJ	large
crowds	NNS	crowd
,	,	,
it	PP	it
spread	VBD	spread
rapidly	RB	rapidly
in	IN	in
Iran	NP	Iran
and	CC	and
caused	VBD	cause
the	DT	the
mortality	NN	mortality
of	IN	of
a	DT	a
significant	JJ	significant
number	NN	number
of	IN	of
people	NNS	people
,	,	,
especially	RB	especially
the	DT	the
elderly	JJ	elderly
with	IN	with
underlying	VBG	underlie
disease	NN	disease
.	SENT	.
Preventing	VBG	prevent
travel	NN	travel
and	CC	and
gatherings	NNS	gathering
,	,	,
as	RB	as
well	RB	well
as	IN	as
applying	VBG	apply
house	NN	house
quarantine	NN	quarantine
in	IN	in
Apr	NP	Apr
2020	CD	@card@
,	,	,
reduced	VBN	reduce
COVID-19	NP	<unknown>
somewhat	RB	somewhat
but	CC	but
then	RB	then
due	JJ	due
to	TO	to
lack	NN	lack
of	IN	of
attention	NN	attention
to	TO	to
social	JJ	social
distancing	NN	distancing
,	,	,
reducing	VBG	reduce
the	DT	the
use	NN	use
of	IN	of
masks	NNS	mask
by	IN	by
the	DT	the
people	NNS	people
and	CC	and
inappropriate	JJ	inappropriate
decisions	NNS	decision
by	IN	by
the	DT	the
national	JJ	national
committee	NN	committee
on	IN	on
combating	VBG	combat
coronavirus	NN	coronavirus
(	(	(
NCCC	NP	<unknown>
)	)	)
,	,	,
including	VBG	include
reducing	VBG	reduce
the	DT	the
working	VBG	work
hours	NNS	hour
of	IN	of
public	JJ	public
offices	NNS	office
and	CC	and
shops	NNS	shop
,	,	,
reducing	VBG	reduce
the	DT	the
staff	NN	staff
of	IN	of
government	NN	government
offices	NNS	office
,	,	,
monopoly	NN	monopoly
on	IN	on
the	DT	the
distribution	NN	distribution
of	IN	of
essential	JJ	essential
materials	NNS	material
and	CC	and
supplies	NNS	supply
,	,	,
the	DT	the
presence	NN	presence
of	IN	of
overcrowding	NN	overcrowding
in	IN	in
clinics	NNS	clinic
of	IN	of
medical	JJ	medical
centers	NNS	center
,	,	,
hospitals	NNS	hospital
,	,	,
and	CC	and
private	JJ	private
clinics	NNS	clinic
caused	VBD	cause
the	DT	the
decline	NN	decline
of	IN	of
the	DT	the
disease	NN	disease
in	IN	in
the	DT	the
country	NN	country
to	TO	to
decrease	VB	decrease
.	SENT	.
Measures	NNS	measure
can	MD	can
be	VB	be
taken	VBN	take
to	TO	to
prevent	VB	prevent
the	DT	the
spread	NN	spread
of	IN	of
the	DT	the
virus	NN	virus
as	IN	as
much	RB	much
as	RB	as
possible	JJ	possible
,	,	,
including	VBG	include
:	:	:
rapid	JJ	rapid
detection	NN	detection
of	IN	of
infected	JJ	infected
people	NNS	people
,	,	,
their	PP$	their
isolation	NN	isolation
,	,	,
contact	NN	contact
tracing	NN	tracing
,	,	,
quarantine	NN	quarantine
of	IN	of
people	NNS	people
over	IN	over
65	CD	@card@
and	CC	and
under	IN	under
15	CD	@card@
,	,	,
protection	NN	protection
of	IN	of
the	DT	the
elderly	JJ	elderly
,	,	,
prevention	NN	prevention
of	IN	of
gatherings	NNS	gathering
,	,	,
forcing	VBG	force
the	DT	the
use	NN	use
of	IN	of
protective	JJ	protective
equipment	NN	equipment
in	IN	in
possible	JJ	possible
gatherings	NNS	gathering
,	,	,
and	CC	and
electronicizing	VBG	<unknown>
public	JJ	public
services	NNS	service
.	SENT	.
35284994/	CD	@card@
COVID-19	NP	<unknown>
Outcomes	NNS	outcome
and	CC	and
Vaccination	NN	vaccination
in	IN	in
People	NNS	people
with	IN	with
Relapsing	VBG	relapse
Multiple	JJ	multiple
Sclerosis	NN	sclerosis
Treated	VBN	treat
with	IN	with
Ofatumumab	NP	<unknown>
The	DT	the
SARS-CoV-2	NP	<unknown>
pandemic	NN	pandemic
necessitated	VBD	necessitate
better	JJR	good
understanding	NN	understanding
of	IN	of
the	DT	the
impact	NN	impact
of	IN	of
disease-modifying	VBG	disease-modify
therapies	NNS	therapy
on	IN	on
COVID-19	NP	<unknown>
outcomes	NNS	outcome
and	CC	and
vaccination	NN	vaccination
.	SENT	.
We	PP	we
report	VBP	report
characteristics	NNS	characteristic
of	IN	of
COVID-19	NP	<unknown>
cases	NNS	case
and	CC	and
vaccination	NN	vaccination
status	NN	status
in	IN	in
ofatumumab-treated	JJ	<unknown>
relapsing	VBG	relapse
multiple	NN	multiple
sclerosis	NN	sclerosis
(	(	(
RMS	NP	RMS
)	)	)
patients	NNS	patient
.	SENT	.
COVID-19	NP	<unknown>
data	NNS	datum
analyzed	VBD	analyze
were	VBD	be
from	IN	from
the	DT	the
ongoing	JJ	ongoing
,	,	,
open-label	NN	open-label
,	,	,
long-term	JJ	long-term
extension	NN	extension
phase	NN	phase
3b	JJ	<unknown>
ALITHIOS	NP	<unknown>
study	NN	study
from	IN	from
December	NP	December
2019	CD	@card@
(	(	(
pandemic	NN	pandemic
start	NN	start
)	)	)
and	CC	and
post-marketing	NN	post-marketing
cases	NNS	case
from	IN	from
August	NP	August
2020	CD	@card@
(	(	(
ofatumumab	NN	<unknown>
first	JJ	first
approval	NN	approval
)	)	)
up	IN	up
to	TO	to
25	CD	@card@
September	NP	September
2021	CD	@card@
.	SENT	.
COVID-19	NN	<unknown>
cases	NNS	case
,	,	,
severity	NN	severity
,	,	,
seriousness	NN	seriousness
,	,	,
outcomes	NNS	outcome
,	,	,
vaccination	NN	vaccination
status	NN	status
,	,	,
and	CC	and
breakthrough	NN	breakthrough
infection	NN	infection
were	VBD	be
evaluated	VBN	evaluate
.	SENT	.
As	RB	as
of	IN	of
25	CD	@card@
September	NP	September
2021	CD	@card@
,	,	,
245	CD	@card@
of	IN	of
1703	CD	@card@
patients	NNS	patient
(	(	(
14.3	CD	@card@
%	NN	%
)	)	)
enrolled	VBN	enroll
in	IN	in
ALITHIOS	NP	<unknown>
receiving	VBG	receive
ofatumumab	NN	<unknown>
(	(	(
median	JJ	median
exposure	NN	exposure
:	:	:
2.45	CD	@card@
years	NNS	year
)	)	)
reported	VBN	report
COVID-19	NP	<unknown>
(	(	(
confirmed	VBD	confirm
:	:	:
210	CD	@card@
;	:	;
suspected	VBN	suspect
:	:	:
35	LS	@card@
)	)	)
.	SENT	.
Most	JJS	most
COVID-19	NN	<unknown>
was	VBD	be
of	IN	of
mild	JJ	mild
(	(	(
44.1	CD	@card@
%	NN	%
)	)	)
or	CC	or
moderate	JJ	moderate
(	(	(
46.5	CD	@card@
%	NN	%
)	)	)
severity	NN	severity
,	,	,
but	CC	but
9	CD	@card@
%	NN	%
had	VBD	have
severe/life-threatening	JJ	severe/life-threatening
COVID-19	NP	<unknown>
.	SENT	.
There	EX	there
were	VBD	be
24	CD	@card@
serious	JJ	serious
cases	NNS	case
(	(	(
9.8	CD	@card@
%	NN	%
)	)	)
with	IN	with
23	CD	@card@
patients	NNS	patient
were	VBD	be
hospitalized	VBN	hospitalize
;	:	;
22	LS	@card@
recovered	VBN	recover
and	CC	and
2	CD	@card@
died	VBD	die
.	SENT	.
At	IN	at
study	NN	study
cut-off	NN	cut-off
,	,	,
241	CD	@card@
patients	NNS	patient
(	(	(
98.4	CD	@card@
%	NN	%
)	)	)
had	VBD	have
recovered	VBN	recover
or	CC	or
were	VBD	be
recovering	VBG	recover
or	CC	or
had	VBD	have
recovered	VBN	recover
with	IN	with
sequelae	NNS	sequela
and	CC	and
2	CD	@card@
(	(	(
0.8	CD	@card@
%	NN	%
)	)	)
had	VBD	have
not	RB	not
recovered	VBN	recover
.	SENT	.
Ofatumumab	NP	<unknown>
was	VBD	be
temporarily	RB	temporarily
interrupted	VBN	interrupt
in	IN	in
39	CD	@card@
(	(	(
15.9	CD	@card@
%	NN	%
)	)	)
patients	NNS	patient
.	SENT	.
Before	IN	before
COVID-19	NP	<unknown>
onset	NN	onset
,	,	,
IgG	NP	IgG
levels	NNS	level
were	VBD	be
within	IN	within
the	DT	the
normal	JJ	normal
range	NN	range
in	IN	in
all	DT	all
COVID-19-affected	JJ	COVID-19-affected
patients	NNS	patient
,	,	,
while	IN	while
